Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Priority Area,Indicator,Data Years,Region,County,Numerator,Denominator,Percent or Rate,Percent or Rate Unit,Indicator Performance,Concern Level,Quartile Distribution,Region Rate,State Rate,Data Comments,Date Source
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Western NY,Genesee,26,4564,19,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,51.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Capital Region,Greene,29,2956,32.7,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,39.3,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,North Country,Hamilton,0,246,0.0*,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,24.1,71.6,Unstable Estimate,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mohawk Valley,Herkimer,38,4827,26.2,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,33.8,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Tug Hill Seaway,Jefferson,80,10725,24.9,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,30.7,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York City,Kings,6574,228926,95.7,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,113,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Tug Hill Seaway,Lewis,23,2379,32.2,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,30.7,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Livingston,33,4269,25.8,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,48.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Long Island,Long Island,2480,235496,35.1,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,35.1,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Central NY,Madison,41,4943,27.6,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,37.4,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Mid-Hudson,2766,204174,45.2,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mohawk Valley,Mohawk Valley,192,18943,33.8,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,33.8,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Monroe,1178,60023,65.4,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,48.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mohawk Valley,Montgomery,52,4381,39.6,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,33.8,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Long Island,Nassau,1117,115385,32.3,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,35.1,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York City,New York,3568,87396,136.1,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,113,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York City,New York City,22769,671627,113,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,113,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York State,New York State,33901,1579086,71.6,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,71.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York State (excluding NYC),New York State (excluding NYC),11132,907459,40.9,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,40.9,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Western NY,Niagara,288,16332,58.8,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,51.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,North Country,North Country,150,20789,24.1,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,24.1,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Central NY,Oneida,161,19245,27.9,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,37.4,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Central NY,Onondaga,553,38531,47.8,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,37.4,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Ontario,75,8547,29.3,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,48.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Orange,566,38914,48.5,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Western NY,Orleans,29,2937,32.9,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,51.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Central NY,Oswego,84,9539,29.4,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,37.4,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mohawk Valley,Otsego,34,3530,32.1,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,33.8,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Putnam,51,7203,23.6,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York City,Queens,3777,177743,70.8,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,113,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Capital Region,Rensselaer,137,11917,38.3,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,39.3,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,New York City,Richmond,644,41232,52.1,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,113,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Rockland,247,36755,22.4,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Capital Region,Saratoga,79,18077,14.6,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,39.3,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Capital Region,Schenectady,219,13184,55.4,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,39.3,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mohawk Valley,Schoharie,22,2058,35.6,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,33.8,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Schuyler,9,1338,22.4*,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,48.6,71.6,Unstable Estimate,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Seneca,24,2599,30.8,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,48.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Southern Tier,Southern Tier,253,30950,27.2,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,27.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Tug Hill Seaway,St. Lawrence,95,8429,37.6,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,30.7,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Steuben,49,7872,20.7,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,48.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Long Island,Suffolk,1363,120111,37.8,"ED visits rate per 10,000",Data Not Comparable,Moderate Concern,32.1 -< 47.8: Q3,35.1,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Sullivan,118,6419,61.3,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Southern Tier,Tioga,16,3788,14.1,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,27.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Southern Tier,Tompkins,52,5881,29.5,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,27.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Tug Hill Seaway,Tug Hill Seaway,198,21533,30.7,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,30.7,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Ulster,173,11961,48.2,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,North Country,Warren,28,4497,20.8,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,24.1,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,North Country,Washington,19,4388,14.4,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,24.1,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Wayne,42,7465,18.8,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,48.6,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Mid-Hudson,Westchester,1307,82093,53.1,"ED visits rate per 10,000",Data Not Comparable,High Concern,47.8 - 200.6: Q4,45.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Western NY,Western NY,1856,120941,51.2,"ED visits rate per 10,000",Data Not Comparable,No Distribution,,51.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Western NY,Wyoming,16,2886,18.5,"ED visits rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 32.1: Q1 - Q2,51.2,71.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Asthma emergency department visit rate per 10,000 - aged 5-11 years",2020-2022,Finger Lakes,Yates,,2114,s,"ED visits rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,48.6,71.6,Data Suppressed,SPARCS data as of July 2024
