Station ID,Station Name,Description,County,Route,From Milepoint,To Milepoint,Functional Class,Latitude,Longitude,Year,Stat Type,AADT,AAWDT,Single-Unit Truck AADT,Combo-Unit Truck AADT,K-Factor,D-Factor,Station Type
#422215000000,422215,OLD BALD HILL R from CANADICE T/L to NY 15A,Livingston,OLD BALD HILL R,0,1.25,Rural:Local,42.772084,-77.60113,2024,Estimated,76,,,,0.11,0.78,Short Term
#422217000000,422217,REEDS CORNERS R from CR 38 to CONESUS TL,Livingston,REEDS CORNERS R,0,0.96,Rural:Local,42.666265,-77.669006,2024,Actual,54,,,,0.2,0.64,Short Term
#422219000000,422219,ROSEBRUGH RD from CR 2 to BARBER HILL RD,Livingston,ROSEBRUGH RD,0,0.96,Rural:Local,42.719483,-77.752194,2024,Actual,118,,,,0.14,0.63,Short Term
#422220000000,422220,SHEPPARD RD from CR 1A to CR 71,Livingston,SHEPPARD RD,0,1.71,Rural:Local,42.648931,-77.692395,2024,Actual,41,,,,0.17,0.71,Short Term
#422222000000,422222,SKELLY RD from CIDER ST to CALLAN RD,Livingston,SKELLY RD,0,1.08,Rural:Local,42.966442,-77.903291,2024,Actual,3,,,,0.67,0.5,Short Term
#422223000000,422223,STORY RD from CR 38 to CONESUS TL,Livingston,STORY RD,2.12,3.13,Rural:Local,42.665456,-77.655383,2024,Estimated,50,,,,0.11,0.83,Short Term
#422225000000,422225,SWANSON RD from BEGOLE RD to CLEVELAND RD,Livingston,SWANSON RD,0.85,1.51,Rural:Local,42.690343,-77.870021,2024,Actual,43,,,,0.23,1,Short Term
#422226000000,422226,CONESUS SPARTA from E SWAMP RD to CONESUS TL,Livingston,CONESUS SPARTA,0,1.08,Rural:Local,42.672277,-77.688605,2024,Actual,53,,,,0.17,0.56,Short Term
#422228000000,422228,VANBUSKIRK RD from CR 2 to BARBER HILL RD,Livingston,VANBUSKIRK RD,0,1.05,Rural:Local,42.683666,-77.744744,2024,Actual,13,,,,0.38,0.6,Short Term
#422229000000,422229,WILSON RD from CR 2 to DEAD END,Livingston,WILSON RD,0,1.26,Rural:Local,42.694056,-77.743808,2024,Actual,124,,,,0.15,0.53,Short Term
#422230000000,422230,POLE BRIDGE RD from US20 & NY5 to HENTY RD,Livingston,POLE BRIDGE RD,0,1.93,Rural:Minor Collector,42.908815,-77.730118,2024,Estimated,2022,,,,0.1,0.68,Short Term
#422231000000,422231,ELIZABETH ST from LEONARD ST to CLARA BARTON ST,Livingston,ELIZABETH ST,0.14,0.38,Urban:Major Collector,42.559148,-77.692388,2024,Actual,1210,,,,0.14,0.65,Short Term
#422232000000,422232,STONE HILL RD from BRONSON HILL RD to LIVONIA CTR RD,Livingston,STONE HILL RD,0.77,3.21,Rural:Local,42.837131,-77.680781,2024,Estimated,1041,,,,0.13,0.75,Short Term
#422233000000,422233,QUARRY RD from US 20 to NY 5,Livingston,QUARRY RD,0,2.24,Rural:Local,42.931671,-77.8277,2024,Estimated,365,,,,0.14,0.71,Short Term
#423000000000,423000,I390 Exit 10 Li from I390 NB (OFF) to US20 EB (ON),Livingston,I390 EXIT 10 LI,0,0.33,Rural:Principal Arterial - Interstate,42.90427,-77.69302,2024,Estimated,1115,,,,0.08,1,Short Term
#423001000000,423001,I390 Exit 10 Li from US20 WB (OFF) to I390 NB (ON),Livingston,I390 EXIT 10 LI,0,0.5,Rural:Principal Arterial - Interstate,42.90799,-77.69533,2024,Estimated,2414,,,,0.18,1,Short Term
#423002000000,423002,I390 Exit 10 Li from I390 SB (OFF) to US20 (ON),Livingston,I390 EXIT 10 LI,0,0.24,Rural:Principal Arterial - Interstate,42.90791,-77.69638,2024,Estimated,3999,,,,0.14,1,Short Term
#423003000000,423003,I390 Exit 10 Li from US20 (OFF) to I390 SB (ON),Livingston,I390 EXIT 10 LI,0,0.41,Rural:Principal Arterial - Interstate,42.90451,-77.69617,2024,Estimated,1127,,,,0.09,1,Short Term
#423004000000,423004,I390 Exit 10 Li from US20 EB (OFF) to I390 NB (ON),Livingston,I390 EXIT 10 LI,0,0.39,Rural:Principal Arterial - Interstate,42.90436,-77.69324,2024,Estimated,1442,,,,0.11,1,Short Term
#423005000000,423005,I390 Exit 5 Liv from I390 NB (OFF) to COMMERCE DR,Livingston,I390 EXIT 5 LIV,0,0.2,Urban:Principal Arterial - Interstate,42.56693,-77.71658,2024,Estimated,1211,,,,0.08,1,Short Term
#423006000000,423006,I390 Exit 5 Liv from COMMERCE DR to I390 NB (ON),Livingston,I390 EXIT 5 LIV,0,0.31,Urban:Principal Arterial - Interstate,42.56773,-77.7181,2024,Estimated,1422,,,,0.08,1,Short Term
#423007000000,423007,I390 Exit 5 Liv from I390 SB (OFF) to COMMERCE DR,Livingston,I390 EXIT 5 LIV,0,0.22,Urban:Principal Arterial - Interstate,42.56707,-77.71864,2024,Estimated,1644,,,,0.1,1,Short Term
#423008000000,423008,I390 Exit 5 Liv from COMMERCE DR to I390 SB (ON),Livingston,I390 EXIT 5 LIV,0,0.35,Urban:Principal Arterial - Interstate,42.5664,-77.71731,2024,Estimated,1412,,,,0.09,1,Short Term
#423009000000,423009,I390 Exit 9 Liv from I390 NB (OFF) to NY 15(ON),Livingston,I390 EXIT 9 LIV,0,0.23,Rural:Principal Arterial - Interstate,42.86755,-77.71682,2024,Estimated,500,,,,0.13,1,Short Term
#423010000000,423010,I390 Exit 9 Liv from NY15 (OFF) to I390 NB (ON),Livingston,I390 EXIT 9 LIV,0,0.42,Rural:Principal Arterial - Interstate,42.86792,-77.71229,2024,Estimated,3633,,,,0.11,1,Short Term
#423011000000,423011,I390 Exit 9 Liv from I390 SB (OFF) to NY15 (ON),Livingston,I390 EXIT 9 LIV,0,0.32,Rural:Principal Arterial - Interstate,42.86907,-77.71279,2024,Estimated,2381,,,,0.13,1,Short Term
#423012000000,423012,I390 Exit 9 Liv from NY15 (OFF) to I390 SB (ON),Livingston,I390 EXIT 9 LIV,0,0.4,Rural:Principal Arterial - Interstate,42.86902,-77.71313,2024,Estimated,759,,,,0.14,1,Short Term
#423013000000,423013,I390 Exit 8 Liv from I390 NB (OFF) to US 20A (ON),Livingston,I390 EXIT 8 LIV,0,0.33,Rural:Principal Arterial - Interstate,42.82324,-77.73659,2024,Estimated,370,,,,0.12,1,Short Term
#423014000000,423014,I390 Exit 8 Liv from RUS 20A (OFF) to I390 NB (ON),Livingston,I390 EXIT 8 LIV,0,0.48,Rural:Principal Arterial - Interstate,42.82743,-77.73531,2024,Estimated,2662,,,,0.09,1,Short Term
#423015000000,423015,I390 Exit 8 Liv from I390 SB (OFF) to US 20A (ON),Livingston,I390 EXIT 8 LIV,0,0.44,Rural:Principal Arterial - Interstate,42.82599,-77.73762,2024,Estimated,2224,,,,0.13,1,Short Term
#423016000000,423016,I390 Exit 8 Liv from US 20A (OFF) to I39 SB (ON),Livingston,I390 EXIT 8 LIV,0,0.36,Rural:Principal Arterial - Interstate,42.82542,-77.7374,2024,Estimated,423,,,,0.14,1,Short Term
#423017000000,423017,I390 Exit 7 Liv from I390 NB (OFF) to NY408 EB (ON),Livingston,I390 EXIT 7 LIV,0,0.41,Rural:Principal Arterial - Interstate,42.73459,-77.83602,2024,Estimated,2212,,,,0.09,1,Short Term
#423018000000,423018,I390 Exit 7 Liv from NY408 (OFF) to I390 NB (ON),Livingston,I390 EXIT 7 LIV,0,0.39,Rural:Principal Arterial - Interstate,42.73573,-77.83602,2024,Estimated,1745,,,,0.13,1,Short Term
#423019000000,423019,I390 Exit 7 Liv from I390 SB (OFF) to NY408 (ON),Livingston,I390 EXIT 7 LIV,0,0.44,Rural:Principal Arterial - Interstate,42.73544,-77.83975,2024,Estimated,1858,,,,0.14,1,Short Term
#423020000000,423020,I390 Exit 7 Liv from NY408 (OFF) to I390 SB (ON),Livingston,I390 EXIT 7 LIV,0,0.53,Rural:Principal Arterial - Interstate,42.73554,-77.83993,2024,Estimated,2230,,,,0.09,1,Short Term
#423021000000,423021,I390 Exit 6 Liv from I390 NB (OFF) to NY36 (ON),Livingston,I390 EXIT 6 LIV,0,0.19,Rural:Principal Arterial - Interstate,42.67001,-77.81149,2024,Estimated,2886,,,,0.09,1,Short Term
#423022000000,423022,I390 Exit 6 Liv from NY36 (OFF) to I390 NB (ON),Livingston,I390 EXIT 6 LIV,0,0.41,Rural:Principal Arterial - Interstate,42.67144,-77.81066,2024,Estimated,513,,,,0.14,1,Short Term
#423023000000,423023,I390 Exit 6 Liv from I390 SB (OFF) to NY36 (ON),Livingston,I390 EXIT 6 LIV,0,0.37,Rural:Principal Arterial - Interstate,42.67247,-77.81218,2024,Estimated,483,,,,0.16,1,Short Term
#423024000000,423024,I390 Exit 6 Liv from NY 36 9OFF) to I390 SB (ON),Livingston,I390 EXIT 6 LIV,0,0.29,Rural:Principal Arterial - Interstate,42.67086,-77.81301,2024,Estimated,2619,,,,0.11,1,Short Term
#423025000000,423025,I390 Exit 4 Liv from I390 NB (OFF) to NY 36 (ON),Livingston,I390 EXIT 4 LIV,0,0.22,Urban:Principal Arterial - Interstate,42.55215,-77.70144,2024,Estimated,621,,,,0.11,1,Short Term
#423026000000,423026,I390 Exit 4 Liv from NY36 (OFF) to I390 NB (ON),Livingston,I390 EXIT 4 LIV,0,0.33,Urban:Principal Arterial - Interstate,42.55226,-77.70153,2024,Estimated,2225,,,,0.11,1,Short Term
#423027000000,423027,I390 Exit 4 Liv from I390 SB (OFF) to NY36 (ON),Livingston,I390 EXIT 4 LIV,0,0.38,Rural:Principal Arterial - Interstate,42.54674,-77.69978,2024,Estimated,2163,,,,0.12,1,Short Term
#423028000000,423028,I390 Exit 4 Liv from NY 36 (OFF) to I390 SB (ON),Livingston,I390 EXIT 4 LIV,0,0.29,Rural:Principal Arterial - Interstate,42.54672,-77.6996,2024,Estimated,464,,,,0.11,1,Short Term
#425000000000,425000,GENESEE ST from OAK ST to SPRING ST,Livingston,GENESEE ST,0.32,0.47,Rural:Minor Collector,42.90662,-77.74802,2024,Estimated,3014,,,,0.09,0.53,Short Term
#425001000000,425001,N ELIZABETH from MOREY AVE to CIRCLE ROAD,Livingston,N ELIZABETH,0,0.16,Urban:Local,42.56701,-77.70017,2024,Estimated,99,,,,0.17,0.76,Short Term
#425002000000,425002,LIBERTY ST from MAIN ST to HIGHLAND AVE,Livingston,LIBERTY ST,0,0.53,Urban:Local,42.56061,-77.68894,2024,Actual,292,,,,0.11,0.52,Short Term
#425003000000,425003,PHILMORE AVE from STATE ST to PRIVATE PROPER,Livingston,PHILMORE AVE,0,0.26,Rural:Local,42.96807,-77.84962,2024,Estimated,154,,,,0.13,0.5,Short Term
#425004000000,425004,CRESCENT PKWY from EAST AVE to GRAND AVE,Livingston,CRESCENT PKWY,0,0.22,Rural:Local,42.97258,-77.85053,2024,Estimated,144,,,,0.17,0.71,Short Term
#425005000000,425005,CLOVER ST from PARK PL to END,Livingston,CLOVER ST,0,0.22,Rural:Local,42.96857,-77.84625,2024,Estimated,33,,,,0.21,0.57,Short Term
#425006000000,425006,WASHINGTON ST from OSSIAN ST to CLARA BARTON ST,Livingston,WASHINGTON ST,0,0.27,Urban:Local,42.55854,-77.69948,2024,Estimated,400,,,,0.09,0.53,Short Term
#425007000000,425007,LACY ST from CLINTON ST to EAST MAIN ST,Livingston,LACY ST,0,0.2,Rural:Local,42.90996,-77.73997,2024,Estimated,814,,,,0.15,0.63,Short Term
#425008000000,425008,ORCHARD ST from COURT ST to DEAD END,Livingston,ORCHARD ST,0,0.13,Urban:Local,42.80307,-77.82333,2024,Estimated,349,,,,0.08,0.55,Short Term
#425009000000,425009,GENESEE ST from FISK PL to OAK ST,Livingston,GENESEE ST,0.28,0.32,Rural:Minor Collector,42.90802,-77.74765,2024,Estimated,3081,,,,0.09,0.54,Short Term
#425010000000,425010,MAY RD from NY 15 to WHITE RD,Livingston,MAY RD,0,0.41,Rural:Local,42.67064,-77.63258,2024,Estimated,94,,,,0.16,0.67,Short Term
#425011000000,425011,KELLOGG RD from DEPOT RD to NY 15,Livingston,KELLOGG RD,0,0.47,Rural:Local,42.636584,-77.6047,2024,Estimated,40,,,,0.13,0.6,Short Term
#425012000000,425012,HOWE AVE from SCHOOL ST to NY15 S MAIN ST,Livingston,HOWE AVE,0,0.11,Rural:Local,42.6342,-77.59805,2024,Estimated,87,,,,0.14,0.5,Short Term
#425013000000,425013,COATES RD from PARDEE HOLLOW RD to ONTARIO CO LN,Livingston,COATES RD,0,1.02,Rural:Local,42.611972,-77.503889,2024,Estimated,2,,,,0.5,1,Short Term
#425014000000,425014,SERVIS RD from GROVELAND TL to CR10,Livingston,SERVIS RD,0,0.7,Rural:Local,42.75727,-77.78201,2024,Estimated,106,,,,0.18,0.58,Short Term
#425015000000,425015,VINEYARD RD from MISSION RD to END,Livingston,VINEYARD RD,0,0.23,Rural:Local,42.739734,-77.626431,2024,Estimated,7,,,,0.57,0.5,Short Term
#425016000000,425016,TOWN LINE RD LI from NY 15 to LIVONIA T/L,Livingston,TOWN LINE RD LI,0,0.85,Rural:Local,42.763611,-77.662841,2024,,,,,,0.09,0.68,Short Term
#425017000000,425017,MARSHALL RD from NY 15 to RAILROAD AVE,Livingston,MARSHALL RD,0,1.13,Rural:Local,42.71356,-77.6608,2024,Estimated,40,,,,0.28,0.82,Short Term
#425018000000,425018,SOUTH AVE from FISK PL to WEST MAIN ST,Livingston,SOUTH AVE,0,0.29,Rural:Local,42.91061,-77.74859,2024,Estimated,166,,,,0.15,0.52,Short Term
#425019000000,425019,CHURCH ST from SPRING ST to HIGH ST,Livingston,CHURCH ST,0.05,0.11,Rural:Local,42.82085,-77.66656,2024,Estimated,29,,,,0.13,0.5,Short Term
#425020000000,425020,SANFORD DRIVE from CREEK RD to VERMONT ST,Livingston,SANFORD DRIVE,0,0.11,Rural:Local,42.58417,-77.93312,2024,,,,,,0.17,0.75,Short Term
#425021000000,425021,FAIR ST from MILL ST to CENTER ST,Livingston,FAIR ST,0,0.07,Rural:Local,42.57946,-77.93718,2024,Estimated,109,,,,0.27,0.52,Short Term
#425022000000,425022,CREEK RD from VERMONT ST to CORP LINE,Livingston,CREEK RD,0.23,0.34,Rural:Minor Collector,42.58538,-77.93077,2024,Actual,591,,,,0.12,0.58,Short Term
#425023000000,425023,SICKLES AVE from MAIN ST to MOUNT MORRIS TL,Livingston,SICKLES AVE,0,0.14,Rural:Local,42.73618,-77.881529,2024,,,,,,0.15,0.87,Short Term
#425024000000,425024,SCHOOL ST from CASE ST to BONADONNA AVE,Livingston,SCHOOL ST,0,0.1,Rural:Local,42.71426,-77.87663,2024,Estimated,426,,,,0.29,0.7,Short Term
#425025000000,425025,MURRAY ST from MT MORRIS T/L to END,Livingston,MURRAY ST,0,0.9,Rural:Local,42.72038,-77.88262,2024,Estimated,191,,,,0.14,0.63,Short Term
#425026000000,425026,DAMONSVILLE ST from ROGERS ST to GROVE ST,Livingston,DAMONSVILLE ST,0,0.18,Rural:Local,42.72575,-77.88004,2024,Estimated,294,,,,0.15,0.59,Short Term
#425027000000,425027,HALEY AVE from SEMINOLE AVE to LAKEVILLE RD,Livingston,HALEY AVE,0,0.48,Urban:Local,42.79179,-77.79719,2024,Estimated,583,,,,0.09,0.62,Short Term
#425028000000,425028,SCHOOL ST from BRANCH ST to SPRING ST,Livingston,SCHOOL ST,0.05,0.14,Rural:Local,42.81766,-77.66807,2024,Estimated,274,,,,0.22,0.93,Short Term
#425029000000,425029,DUGWAY RD from PARTRIDGE CORNERS RD to MARROWBACK RD,Livingston,DUGWAY RD,0,1.09,Rural:Local,42.71678,-77.64308,2024,Estimated,64,,,,0.19,0.58,Short Term
#425030000000,425030,BIG TREE ST from SPRING ST to COMMERCIAL ST,Livingston,BIG TREE ST,0.46,0.55,Rural:Local,42.81976,-77.66788,2024,Estimated,1919,,,,0.11,0.61,Short Term
#425031000000,425031,SENECA AVE from ELM ST to DEAD END,Livingston,SENECA AVE,0,0.25,Urban:Local,42.91041,-77.60961,2024,Estimated,254,,,,0.09,0.57,Short Term
#425032000000,425032,MILL ST from COLLEGE ST to DEAD END,Livingston,MILL ST,0,0.06,Urban:Local,42.90897,-77.61354,2024,Actual,65,,,,0.12,0.63,Short Term
#425033000000,425033,MARKET ST from MT MORRIS RD to JONES BRIDGE,Livingston,MARKET ST,0,0.36,Rural:Local,42.76848,-77.89376,2024,Estimated,88,,,,0.14,0.83,Short Term
#425034000000,425034,THORNAPPLE LA from LIMA RD to DEAD END,Livingston,THORNAPPLE LA,0,0.08,Urban:Local,42.80481,-77.79577,2024,Estimated,149,,,,0.11,0.53,Short Term
#425035000000,425035,RORBACH LA from HIGHLAND RD to HERITAGE DR,Livingston,RORBACH LA,0,0.16,Urban:Local,42.79875,-77.80519,2024,Estimated,320,,,,0.12,0.55,Short Term
#425036000000,425036,HERITAGE DR from RORBACH LA to END LOOP,Livingston,HERITAGE DR,0,0.25,Urban:Local,42.7992,-77.80341,2024,Estimated,161,,,,0.13,0.57,Short Term
#425037000000,425037,WEST AVE from BIG TREE ST to WARD AVE,Livingston,WEST AVE,0,0.3,Rural:Local,42.82024,-77.67278,2024,Estimated,472,,,,0.1,0.75,Short Term
#425038000000,425038,TURKEY HILL RD from ROWLAND RD to HENDERSON HILL RD,Livingston,TURKEY HILL RD,0.51,2.31,Rural:Local,42.74525,-77.6952,2024,,,,,,0.13,0.67,Short Term
#425039000000,425039,COUNTRY CLUB RD from NY 39 to US 20A,Livingston,COUNTRY CLUB RD,0,1.75,Urban:Local,42.81193,-77.781402,2024,Actual,1146,,45,2,0.11,0.57,Short Term
#425040000000,425040,SCHWAB HOLLOW R from QUANZ RD to STEUBEN CL,Livingston,SCHWAB HOLLOW R,0,2.17,Rural:Local,42.59365,-77.55108,2024,Estimated,92,,,,0.19,0.65,Short Term
#425041000000,425041,WALKER RD from STRUTT ST to QUANZ RD,Livingston,WALKER RD,0.65,1.15,Rural:Local,42.59736,-77.57358,2024,Estimated,112,,,,0.17,0.58,Short Term
#425042000000,425042,WARNER RD from DUTCH HOLLOW RD to ONTARIO CO LN,Livingston,WARNER RD,0,0.86,Rural:Local,42.637361,-77.49922,2024,Estimated,33,,,,0.21,0.57,Short Term
#425043000000,425043,HIGH ST from MAIN ST to BIG TREE ST,Livingston,HIGH ST,0,0.18,Rural:Local,42.82147,-77.66585,2024,,,,,,0.11,0.55,Short Term
#426001000000,426001,CREEK RD from THOMPSON RD to PARKER RD,Livingston,CREEK RD,0.47,1.77,Rural:Local,42.57152,-77.97942,2024,Estimated,95,,,,0.13,0.57,Short Term
#426002000000,426002,CR60 CARNEY HOLLOW R from MOOSE RD to HARPERS FERRY RD,Livingston,CARNEY HOLLOW R,0.74,1.05,Rural:Minor Collector,42.59255,-77.63634,2024,Estimated,598,,,,0.1,0.51,Short Term
#426003000000,426003,GIBSON ST from VILLAGE LINE to MAIN ST,Livingston,GIBSON ST,0,0.58,Urban:Local,42.5504,-77.68686,2024,Estimated,1526,,,,0.09,0.56,Short Term
#426004000000,426004,CHURCH ST from WATER ST to MILL ST,Livingston,CHURCH ST,0.18,0.36,Rural:Local,42.577102,-77.939748,2024,Estimated,637,,,,0.16,0.52,Short Term
#426005000000,426005,RED JACKET ST from CLARA BARTON ST to WASHINGTON ST,Livingston,RED JACKET ST,0,0.37,Urban:Major Collector,42.55376,-77.69697,2024,Actual,1131,,38,2,0.1,0.53,Short Term
#426007000000,426007,WALNUT ST from MILL ST to EAST ST,Livingston,WALNUT ST,0.43,0.66,Rural:Local,42.579973,-77.933885,2024,Estimated,494,,,,0.09,0.51,Short Term
#426008000000,426008,CR77 DEGROFF RD from CR 15 to KENDALL RD,Livingston,DEGROFF RD,0,0.65,Rural:Local,42.59614,-77.91688,2024,Actual,319,,,,0.13,0.53,Short Term
#426009000000,426009,PARKER RD from NY 70 to NY 436,Livingston,PARKER RD,0,2.26,Rural:Local,42.57651,-77.97041,2024,Estimated,256,,,,0.11,0.67,Short Term
#426010000000,426010,CHEESE FCTRY RD from BAKER RD to NUNDA TL,Livingston,CHEESE FCTRY RD,0,0.6,Rural:Local,42.53774,-77.95901,2024,Estimated,210,,,,0.1,0.63,Short Term
#426011000000,426011,LINZY RD from DANNACK HILL RD to SCOTT HILL RD,Livingston,LINZY RD,0,0.83,Rural:Local,42.51447,-77.80262,2024,Estimated,53,,,,0.11,0.57,Short Term
#426012000000,426012,LITTLEVILLE RD from NY 39 to DARBY RD,Livingston,LITTLEVILLE RD,0,0.51,Rural:Local,42.89656,-77.76451,2024,Estimated,980,,,,0.1,0.57,Short Term
#426013000000,426013,NATIONS RD from NY 39 to AVON TL,Livingston,NATIONS RD,0,2.78,Rural:Local,42.830901,-77.805119,2024,Estimated,68,,,,0.12,0.5,Short Term
#426014000000,426014,CR7 MAIN ST from NEW RD to NY 70,Livingston,MAIN ST,0.55,1.28,Rural:Local,42.54963,-77.9826,2024,Actual,320,,37,7,0.16,0.54,Short Term
#426015000000,426015,POLE BRIDGE RD from HENTY RD to TRIPHAMMER RD,Livingston,POLE BRIDGE RD,1.93,3.75,Rural:Minor Collector,42.8742,-77.73754,2024,Estimated,589,,,,0.1,0.52,Short Term
#426016000000,426016,PAPERMILL RD from NY 39 to POLEBRIDGE RD,Livingston,PAPERMILL RD,0,1.66,Rural:Local,42.8707,-77.761153,2024,Actual,171,,,,0.17,0.55,Short Term
#426017000000,426017,RIX HILL RD from BLANK RD to NY 15A,Livingston,RIX HILL RD,0,1.22,Rural:Local,42.7779,-77.61602,2024,Estimated,307,,,,0.11,0.53,Short Term
#426018000000,426018,STARR RD from COVINGTON RD to PEORIA RD,Livingston,STARR RD,0,1.66,Rural:Local,42.8012,-77.92483,2024,Estimated,44,,,,0.15,0.57,Short Term
#426019000000,426019,COVINGTON RD from YORK TOWN LN to COVERDALE RD,Livingston,COVINGTON RD,0,2.66,Rural:Local,42.79469,-77.93671,2024,Estimated,271,,,,0.1,0.59,Short Term
#426021000000,426021,MARSHALL RD from NY 15 to BRONSON HILL,Livingston,MARSHALL RD,0,1.5,Rural:Local,42.87595,-77.69691,2024,Estimated,362,,,,0.12,0.53,Short Term
#426022000000,426022,N AVON RD from NY 15 to OAK OPENING,Livingston,N AVON RD,0,2.5,Rural:Local,42.93125,-77.68996,2024,Estimated,305,,,,0.11,0.64,Short Term
#426023000000,426023,SUTTON RD from SR 15 to BRONSON HILL,Livingston,SUTTON RD,0,1.24,Rural:Minor Collector,42.88615,-77.69755,2024,Estimated,566,,,,0.11,0.52,Short Term
#426024000000,426024,CR52 TRIPHAMMER RD from POLE BRIDGE RD to NY15,Livingston,TRIPHAMMER RD,1.85,3,Rural:Minor Collector,42.856125,-77.728309,2024,Estimated,1143,,58,4,0.13,0.52,Short Term
#426025000000,426025,CR33 SLIKER HILL RD from NY 256 to DACOLA SHORES RD,Livingston,SLIKER HILL RD,0,0.39,Rural:Major Collector,42.716219,-77.711171,2024,Estimated,1777,,,,0.09,0.63,Short Term
#426026000000,426026,CR8 EAST LAKE RD from CR 33 to HENDERSON HILL RD,Livingston,EAST LAKE RD,0,0.41,Rural:Minor Collector,42.721401,-77.702284,2024,Estimated,680,,,,0.1,0.61,Short Term
#426027000000,426027,GUILTNER RD from NY 256 to E SWAMP RD,Livingston,GUILTNER RD,0,0.64,Rural:Local,42.68312,-77.703455,2024,Actual,48,,8,1,0.27,0.54,Short Term
#426028000000,426028,CROSSETT RD from GROVELAND TL to GENESEO V L,Livingston,CROSSETT RD,0,2.43,Rural:Minor Collector,42.77491,-77.8113,2024,Estimated,2072,,,,0.1,0.56,Short Term
#426029000000,426029,CR10 GROVELAND RD from JONES BRIDGE RD to LONG POINT RD,Livingston,GROVELAND RD,2.07,3.53,Rural:Major Collector,42.77337,-77.78869,2024,Estimated,1254,,,,0.09,0.61,Short Term
#426030000000,426030,LIMA RD from COUNTRY CLUB ROAD to SR 256,Livingston,LIMA RD,0.69,5.09,Rural:Minor Collector,42.82753,-77.7606,2024,Estimated,1962,,79,3,0.1,0.62,Short Term
#426031000000,426031,CR32 LONG POINT RD from CR 10 to CR 48 LAKEVILLE GROVELAND RD,Livingston,LONG POINT RD,0,2.37,Rural:Minor Collector,42.78162,-77.772818,2024,Actual,331,,,,0.13,0.55,Short Term
#426032000000,426032,RESERVOIR RD from NORTH RD to CR 28,Livingston,RESERVOIR RD,1.47,2.19,Rural:Minor Collector,42.79426,-77.75129,2024,Estimated,893,,,,0.1,0.63,Short Term
#426033000000,426033,PIONEER RD from NY 36 to NY 63,Livingston,PIONEER RD,0,2.26,Rural:Local,42.67965,-77.81651,2024,Estimated,29,,,,0.16,0.6,Short Term
#426034000000,426034,MILL GULLY RD from CR 44 to LOGAN RD,Livingston,MILL GULLY RD,0,1.58,Rural:Local,42.73829,-77.79477,2024,Estimated,30,,,,0.2,0.67,Short Term
#426035000000,426035,COVINGTON RD from COVERDALE RD to NY 36,Livingston,COVINGTON RD,2.66,3.64,Rural:Local,42.778092,-77.900068,2024,Actual,376,,,,0.1,0.56,Short Term
#426036000000,426036,CR37 RIVER RD MIDDLE from JONES BRIDGE RD to NY 20A,Livingston,RIVER RD MIDDLE,1.78,2.42,Rural:Minor Collector,42.767902,-77.874037,2024,Actual,525,,6,1,0.16,0.57,Short Term
#426037000000,426037,MARTIN RD from BRAGG ST to ONTARIO CL,Livingston,MARTIN RD,0,0.1,Urban:Minor Collector,42.938025,-77.57567,2024,Actual,1156,,44,0,0.12,0.53,Short Term
#426038000000,426038,CORBY RD from NY 15A to BRAGG ST,Livingston,CORBY RD,0,1.78,Rural:Local,42.93442,-77.60778,2024,Estimated,973,,47,1,0.1,0.63,Short Term
